factor0,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10,factor11,factor12,factor13,factor14,factor15,factor16,factor17,factor18,factor19,factor20,factor21,factor22,factor23,factor24,factor25,factor26,factor27,factor28,factor29,factor30,factor31,factor32,factor33,factor34,factor35,factor36,factor37,factor38,factor39,factor40,factor41,factor42,factor43,factor44,factor45,factor46,factor47,factor48,factor49,factor50,factor51,factor52,factor53,factor54,factor55,factor56,factor57,factor58,factor59
0.6376668001791717,0.7963415494701209,-0.08219634102397645,0.3211138747982255,0.6234377451230058,0.8895454588922609,0.08945791407478394,0.5107230312250715,-0.4014841724316047,0.835078155853199,-0.9078671779851035,-0.23191061739775745,0.7013299052547967,0.6424952916529719,0.620601684017502,0.8498945989456113,-0.6853188757782066,-0.8489699681162386,0.8351208563767372,0.8415541347471579,-0.65505049591707,0.5863816571739676,-0.7325549940223524,-0.1297862167091597,0.5986198189328276,0.9737826180761078,0.9663676313067343,-0.9899609420609266,0.6775406389685625,0.49196944475049387,-0.38427667345673244,-0.4083713414980038,0.7306447499322754,-0.9701324532433402,0.6877217381751797,0.5156323556577106,0.8800996370645536,-0.2419290439777489,0.812044256068987,-0.7028824380016312,0.4947877104173161,0.5306951337152201,0.09002225938421655,0.5903302101959036,0.46542258585992713,0.15047096047818836,0.8831237838929493,0.8160651924158155,0.10394112581387083,0.3745098453027285,0.3440720846795773,0.9369411983614242,0.832651360834871,0.7370893366509981,-0.34655743370728287,-0.3434601468388537,0.8859170927578793,0.6520824785846934,-0.05371624869912026,-0.35678002034165895
-0.5700344595154722,0.39155636352642553,0.9752992609748556,0.6490571052709367,-0.5915114115457618,-0.9403879929673076,-0.3630620658213176,-0.5076187504543066,-0.7427237555070211,0.23220145564554373,0.5930850386734757,0.9096445033566385,-0.2308724978911917,-0.707651236794238,0.24880490752633658,-0.39047875820357014,-0.6829426912977313,-0.7581357127842252,0.13674695432222767,0.12139243165140744,0.6869089132071711,0.6241264907271014,-0.43001020553946867,-0.7330020957874657,-0.7590840309017138,0.7757232832108031,-0.5146540487244866,0.7462942715599818,-0.7423124527772743,0.2917162600535645,0.11431853914315875,-0.19431637170208338,-0.7270789675456112,-0.301817556183946,-0.9452657435730245,-0.5267173292234418,0.07411880636817794,0.8070247222029115,-0.36318754055426333,-0.24656616214162363,0.11510268797570467,-0.3242048440832436,-0.5967907768956753,-0.3454975747255004,-0.9330038642249467,0.275253695440804,-0.16752152902584058,0.004618096886654172,0.07437059915726833,0.102757126234994,-0.9413063720971352,0.8563036189493834,0.8025820232309337,0.3235429192609998,0.6910563505174897,-0.4592996425513184,-0.4563093456965651,-0.6369573204388346,0.8656308950747649,0.45044306996608724
-0.8351900884221434,0.549363399800786,-0.06284265376339432,-0.025427911212599606,-0.6928063010218966,-0.8466831325870461,0.849848716758004,0.6607935049658135,0.909586053687581,-0.4085935853468577,0.9641947686402499,-0.6694255237767788,-0.36195014906611134,-0.7475565234546749,-0.4797484151480012,0.10975282629267742,-0.0462035400079351,0.3285780800109253,-0.2256214691994089,0.0032563704600030883,-0.3829273755231509,0.5447417571587432,0.6955676496786952,0.46818250971258196,0.16561998711406883,0.7695194042037541,0.8276155669030241,-0.8516873807462398,-0.3112784692089644,-0.47227653622283006,-0.8232098048238111,-0.01088879257514295,-0.925808360984492,-0.4330958423573195,0.23653185597628065,0.8265095582054465,-0.9292162990411397,0.23003739865476147,-0.4487175981832174,-0.45838539421959046,0.6696772164625779,-0.1498900818024088,-0.31296799758386523,0.9299694535925032,-0.17278278892111806,-0.16457997298759566,-0.9453580399138288,-0.7948691627527007,0.6472582689645976,-0.10013718391834621,0.0852106688361691,-0.7166524629966087,0.7405623616757556,0.7109832817454516,-0.6454734877374458,-0.48333935969089625,-0.5575939579673919,-0.5838223674544977,0.467197487749928,-0.4569775128561832
-0.15669885762058028,-0.4937866557159647,0.6831314377117867,-0.36339378461892924,0.8975482689838816,-0.778893417495892,-0.6527528371772158,-0.174361679105317,-0.7182823737284576,-0.7056375366996563,-0.3690963514710976,0.9491778934568245,0.024516914862694826,-0.2868431178752277,-0.34326385220079564,0.9735752704422912,-0.42767680877007763,-0.22985689842090917,0.6283668237528948,0.9254138443409141,-0.9875023537564047,-0.44192251786047215,0.15419845406010335,-0.073444816556584,0.7330913206659446,0.02362699037885896,0.5068167331980455,0.6291579342776707,-0.4290740574766693,-0.8625947090328138,0.1325805092648968,0.06058933827198715,-0.18409963613787197,0.3282101062937452,-0.3813427638366536,-0.0834551562602296,0.8585530824111719,0.6838664647544057,-0.16986063696411777,0.9224805966712916,0.3659338401963247,-0.9737574883600602,0.03892028753181932,-0.6874437371400137,-0.8530696258490863,-0.9071625193086108,0.4123725572638427,-0.05062313410062217,-0.41720122721388453,-0.0012722097742549226,0.3181950847980351,-0.6512625286496215,-0.7402104994975687,0.5986434203321249,-0.326454198563288,0.6375915310144082,-0.018488307406897445,0.05719941557827,-0.10284470950957128,-0.6463366055271751
0.6593106127252617,-0.9862496770572496,-0.3675676216330018,0.9034099966974015,0.21266094238348873,0.6784925288009303,-0.16652430780327704,0.7751600517197108,-0.018788672363516164,-0.4180886226268688,0.03340233463810163,-0.19451635512674795,-0.6413613990734734,0.004947822262670394,0.2661191399936619,0.4629905817985972,0.463852179713893,0.9770479830667724,-0.4175825468433922,-0.8333196900228385,-0.15716428026539048,0.6439025151981204,-0.37198848169546006,0.4255817997231803,-0.12491646100365841,0.45935638881842866,0.21261711687616752,-0.955434121325079,0.06728950510721098,-0.3409502951780032,0.7096261252561059,-0.30834387154123316,-0.14323831586329544,0.8010876959755737,0.147895977770901,0.8950433155583338,0.9394369849586366,-0.76589250585516,0.7434165222555817,-0.34649371464524853,0.5845292863754842,-0.6860409558003843,0.7749873923922117,-0.5982653530526356,-0.1456923406891844,-0.44098837158609144,0.6112475156173385,-0.6598722819478565,-0.7621882503247154,0.3542836059010966,0.8877354832286823,-0.3695235989249651,0.37688788562194414,0.5805045622856966,0.3623944198642261,-0.033027513520161506,-0.24367133315363151,-0.7327107944900769,-0.9842972479142269,-0.3357435124192936
-0.3809984190858963,-0.5823872637297617,-0.3334169828501894,-0.6999370964960151,-0.708413652645487,0.8275646514642997,0.5763715496447905,0.41045587427258207,0.7715667112003831,0.9740290771635344,0.18380791775776872,0.34167887816207887,0.20445728145391356,0.0828332266351475,0.3350529649002802,0.3218492644845059,0.4164127111982451,0.012076633301567176,0.23031269437565274,0.7450001993367489,0.6486455384884128,-0.4633320757639195,-0.5221054380339156,-0.027203008279812795,-0.1822101764303152,-0.949515851017458,0.897249985263438,-0.45998531034714707,0.5055001040359528,0.8800653856626258,-0.6904810998731588,-0.026249752906985307,-0.5384385270705542,-0.6087136165352651,0.2758395596299114,0.3881109834065559,-0.5731642757637067,-0.8432177084514586,0.14459874261057923,-0.9180578061286322,0.48042401954518205,-0.712951014939102,0.8823925924509411,-0.28660126623454696,-0.3098537934355842,0.7703578184826447,-0.652736659119149,0.8444848989276422,-0.41441503107736477,0.19619505353440506,0.47804858552567664,-0.7106462457345244,-0.2710649299675579,-0.5812504890358976,-0.1589794149193323,0.6528869658496972,0.4691934643393829,-0.31535847419583485,0.29721095196716363,0.9341223415796421
-0.8979927154599149,-0.2894786575940346,-0.29105833315465207,0.4361169229051534,0.8168535626146128,0.0035225202251937173,0.4361516921623304,-0.016638456189498302,0.65594747540277,0.925537220675259,-0.48102703360728305,-0.15434945420297733,-0.8281712724075883,0.9195031008436079,0.21227037124589343,-0.13603552860288298,-0.24468717005577093,-0.9128109640183388,-0.1919214787867553,0.09451548517415757,0.5543544935823519,0.5617063043253391,-0.8291419577111694,0.6616886553214344,-0.8474673886722311,0.2575847852378195,0.5899268201883596,-0.5508011959099383,0.8565025797782431,0.9265497910119028,-0.009593995358939771,0.3458036045923463,-0.3198563136214312,0.8091993674740435,-0.2604481974967131,-0.9095123945351921,0.6285658877504913,0.45654171283426975,-0.5567549359635734,-0.11032392697721043,0.6273935679559024,0.040175470339143204,-0.9609052061884948,-0.37744709226356105,-0.005268526674914988,-0.8900848562138871,0.2830975376252623,0.8643428827682508,-0.5610398702287506,0.52836921718617,0.5751502229349346,0.52627347067404,-0.4632495904626115,0.2114552375822623,0.09259376776790433,-0.6871523229540125,0.7112208902918095,-0.1404318419451602,0.12390061788884761,0.07614427243553243
0.24387767132507762,-0.15841986508663308,-0.7106579582815825,-0.7076327201580831,0.3453777114302528,0.6916444016560513,0.7885731042903866,0.367051297686821,-0.2752329147485734,0.3962703810877029,0.01780675935439217,0.9074064994325365,0.4132355342659134,0.47039980214323557,0.913286916774969,-0.6613248931765886,-0.03539307144368583,-0.04957104685092522,0.920191270574546,0.029449720307679297,-0.4157780398743205,0.3971133937556067,-0.21286248300708,0.3663751017263057,-0.5446845822587049,-0.6796759669009327,0.655170090918253,0.5899783717957677,0.0766119098674155,-0.3490553904069848,-0.801096627665489,0.8368186595182241,-0.11095305543525227,-0.05652811610348453,-0.9112535475865035,-0.016431943016090585,0.08131240038984715,0.20152640157080431,0.910377538740726,-0.21495817654347585,0.7970596357968638,-0.25771830230922166,-0.8999250085817126,0.7029834961590762,-0.10131825915997986,-0.4063301670870666,0.2541436722888726,-0.6658365930126393,-0.6126254871824871,-0.7490609069961099,0.2752764673206319,0.49360351930655383,-0.4035013809788236,-0.7983919017411888,0.8919412043621088,-0.6186247748995678,0.15983416462180355,0.7764814360290302,-0.7866383843707201,-0.3110265466570586
0.06624716128191971,-0.4410377150047576,-0.4507790544793262,0.7649445040892731,0.7505096548823418,-0.7010124491948415,-0.7807593266877036,-0.35793061552644084,-0.6548819709347019,-0.3584126006021589,0.46725302478225483,0.6461123740423506,0.060941784359846846,0.6423777381702563,0.12816939630270102,0.2155736144302861,-0.5191175906003768,-0.4456672367314397,0.6488815826370087,-0.2515873534244539,-0.7779279359127496,0.39862038090541796,0.34992943779985736,0.9240007245515646,-0.3403284293800987,0.08958477544641807,-0.39493198317487327,-0.8135680027448504,-0.9550185020453258,-0.4336267269275628,0.6759153143247386,-0.27629168774765356,-0.19725565518377794,0.6156450055800542,0.8043880615129869,0.9450144098084763,-0.34425100826084604,-0.8944994155090709,-0.9185565780811965,-0.16263030478356455,-0.3226706303108223,0.48677089247163413,0.6196008364863638,0.4063138097227939,0.6437375666660957,0.5277389163248261,-0.7175687891431838,0.30776890581299876,-0.9178666517436884,-0.2909939943406147,-0.9632220772580583,0.03253962617537271,-0.014132479460103844,-0.7411710434008661,0.5487812264562445,-0.3248864713958393,-0.3167312512266683,-0.8471134910621938,0.1534682038137189,0.035611070277613864
0.11153950999824748,0.3706947097518048,-0.9243863938069623,0.7437613005663668,-0.8805905323003321,0.59695903507337,0.13015705999091645,0.5510060564879048,-0.6159274898132987,0.5323953736488962,-0.21778811974647552,0.36623415227502304,-0.8103099822598631,-0.7283172439138238,0.36285452296647,-0.20927149459549704,0.3304420969092684,0.3837937745454505,-0.3796028694840987,0.5936773625937037,0.12766974949263887,-0.49540186563207894,0.3548424912439111,-0.4667751427875654,0.8695206366097388,-0.12518908221486474,0.9542206043921692,-0.3582799845600393,0.5686873972649318,-0.39485116681025495,-0.35468588459612416,-0.46198878716871516,-0.03233455425597298,0.19862762376687648,0.79386135327184,0.4909693861093468,0.7331819512084652,-0.5312958993858508,0.18827046181771007,-0.9069530501617337,-0.35194013294091303,-0.7303628376852712,0.5594487341479557,0.7992940259004742,0.20510444486528107,0.9587416707273507,-0.14966654607375016,0.5474481587056262,0.8111098698006586,-0.5656815228960156,-0.1620178213279464,-0.664635622859966,0.8207135062658666,0.48431415634407704,0.014084626064385531,0.5668884231861149,0.7670768581532446,0.5960830628131507,-0.3762972608741661,-0.9525802444346868
0.5471153377547504,-0.7970532591937415,-0.7499323058476567,0.605304424446185,-0.332353757772129,0.801501353547612,0.02753554051700731,0.18572241122924002,-0.5875301491975492,-0.9697597210906646,-0.5731456538147198,0.214779677378892,0.7964439802719134,-0.5058785223896882,-0.8995733290973053,0.40432224058849076,0.2019458870860698,-0.0972574075271269,-0.6983811062033338,-0.7505178197597187,-0.9412310474435568,0.573117272121463,0.10451710701840705,-0.9118090775390704,0.18503615495592088,-0.7818197382073206,-0.5703534677453193,-0.4575368261813802,-0.22872943139076443,-0.15110633746572918,-0.8758331692550254,-0.3962326588303612,0.06589614766577218,0.9057676178162735,0.4091178248997001,-0.3360359140927761,0.41573693631370656,-0.20455629551192436,0.4539741284127224,0.8103595112115001,-0.5722195282081411,0.36913638489515416,0.021513519535751924,-0.7891874132024966,-0.5780661783026643,0.9825806646556712,-0.23827493978340109,-0.31635489748980156,0.7420154798602288,-0.08372082488228194,0.8196313014531456,-0.8590933481668336,0.17039329339525902,0.8816860250664716,-0.9021850153293146,-0.5670451791784876,-0.46837781738598233,0.34760448631508556,-0.43148304129689774,0.077182274237186
0.7176301756906124,0.5539005465384014,0.7295066413162447,-0.5133653107489289,-0.21504356883871312,-0.06525076932019218,0.11763128752855845,0.8557220305348194,-0.48644011752144,0.9779346775744455,0.0037342276129903526,0.5452312728057186,-0.022201863420679997,0.9268756584897347,-0.6647206212247401,0.4309912100617618,0.4737697972112154,-0.24409125333672085,-0.7687544881097238,0.918227933539218,-0.8914575972231955,0.5988228409045936,0.3950649537053896,-0.36445528819933865,0.7056238375389131,0.5313512969428332,0.560370972205675,-0.5966305816665093,0.5057313172140122,-0.9702453315284335,-0.6363613082490639,0.574751938187468,0.7165409108687438,0.17726894917607444,0.9677558478520838,0.8662666139237253,-0.9492176689618491,-0.20068428999842,-0.32847974915341144,-0.783612678469244,0.48930325537254227,0.7785393958997848,0.7233664236970422,0.4334139808531151,-0.9624962836783096,0.6303891299960962,0.02354170914183141,-0.6114802580666806,0.07279535774748765,0.912255645249879,0.4352156350582518,0.017161432736138627,-0.2924548156478862,0.912941537950567,0.9387179929256403,0.3219807413256108,-0.7664286149614904,-0.9256798643034054,0.34430197989677636,-0.1258267136795493
-0.32130295994936436,-0.7097935708090448,-0.076277682735181,-0.6161654515784313,0.012148764925182437,-0.7653183461359114,0.4530613231335268,-0.37335603205356677,0.9528300084836037,-0.24267393824434796,0.545889381976578,0.8028939464579095,0.04533697380982196,0.003061931084188853,-0.5157445464843494,-0.6578773435400773,-0.1671079783816888,-0.28771120245847737,0.1611636348988567,-0.2590544187823253,0.6174918395128253,0.07631399902908696,-0.7574431774601926,-0.3550926482905784,-0.93076522717026,0.0780177832661985,-0.791212732887166,0.12288344305955859,0.16008518393071108,0.9053335653191649,0.15552222722862308,0.9476975031784943,-0.6275014162704445,-0.043811435423132074,0.981833589080338,0.8046870725898041,0.25416005355288174,-0.947093678936186,-0.8150576976187192,0.5501698299906856,-0.6154555621412309,0.8995329092623795,-0.034207752461176605,-0.6074243964982203,0.2920440819662929,-0.16646595947572687,-0.05441796175235084,0.9500319393883354,0.8909311924430647,-0.9406750415325091,-0.3474675143066645,0.8847276348554678,-0.3490318819401174,0.4608557601726227,0.5760272160533075,0.6173749542593406,0.3915042993869981,-0.9944591822206937,-0.30810188991830206,-0.6408609856613242
